"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03"
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",11,,,0.756166856431812,0.754527162977867,0.735775016350556,0.798104956268222,0.759345794392523,0.763506338525748,0.777604976671851,0.771360759493671,0.754527162977867,0.776626740045322,0.760480651105651,0.751795416694926,0.760661998726926,0.760670731707317,0.769230769230769,0.755494505494505,0.757328745940931,0.749197383975783,0.743348982785602,0.731342836049379,0.743674108265885,0.740878629932986,0.749765698219306,0.740898205979877,0.759541984732824,0.753787878787879,0.755287009063444,0.754884547069272,0.746882793017456,0.749143835616438,0.742713004484305,0.754625121713729,0.751366120218579,0.754493850520341,0.75414086465411,0.756676557863502,0.764439411098528,0.764266304347826,0.764439411098528,0.759043927648579,0.760869565217391,0.76869322152341,0.765606714013178,0.754830917874396,0.748611369534712,0.749063670411985,0.75179582992083,0.761146496815287,0.760340632603406,0.765881881285359,0.759606791778374,0.766728624535316,0.780011916505349,0.780821078431372,0.771604938271605,0.776022304832714,0.764725105386576,0.767105074064133,0.776382207969594,0.779881619493579,0.785488958990536,0.801689372736606,0.805860805860806,0.81056265239009,0.808274943946188,0.814276684891367,0.818833162743091,0.805974242135613,0.811224489795918,0.809133134212579,0.816425120772947,0.809874723655122
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",12,,,,,,,,,,,,,1.44628099173554,1.44628099173554,1.37517630465444,1.47864243553899,1.51055289160128,1.37295081967213,1.30434782608696,1.28105286979152,1.30232558139535,1.34318334452653,1.35340985408145,1.42737195633921,1.41129032258065,1.46853146853147,1.38461538461538,1.37530562347188,1.38953248893008,1.39017608897127,1.38953248893008,1.40277777777778,1.46875,1.46071428571429,1.46071428571429,1.4879753340185,1.54798761609907,1.52546093064091,1.53658536585366,1.50943396226415,1.52503479898469,1.54554865424431,1.55,1.5625,1.72543135783946,1.52546093064091,1.5,1.5625,1.5625,1.58602150537634,1.58467741935484,1.51209677419355,1.51209677419355,1.52027027027027,1.5659056233653,1.56106651376147,1.60914327102159,1.64781420765027,1.66286656057755,1.72413793103448,1.67985124468731,1.6682672633276,1.63461391712124,1.67534722222222,1.68269230769231,1.73853211009174,1.76600441501104,1.77525426981386,1.71296296296296,1.73397717295874,1.7762481403693,1.8598884066956,1.78937649036206,1.83813868613139
"Astoria","New York","NY","New York","Queens",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46153846153846,2.53378378378378,2.40963855421687,2.375,2.36931818181818,2.45454545454545,2.4,2.49433106575964,2.47058823529412,2.44138634046891,2.48401990765725,2.46153846153846,2.46606334841629,2.44444444444444,2.44470314318976,2.48789020452099,2.5,2.64318181818182,2.50628140703518,2.47058823529412,2.5,2.61472785485592,2.53787878787879,2.56629597946963,2.51101516506446,2.51101516506446,2.5,2.65685019206146,2.66175842936406,2.69607843137255
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",14,,,0.700397899940453,0.713904428099497,0.75786583231227,0.724070450097847,0.702416918429003,0.708929522528042,0.690751445086705,0.703125,0.724070450097847,0.704948960439094,0.691906005221932,0.687229437229437,0.714869281045752,0.700190961171228,0.702084355521634,0.705645161290323,0.711402843373236,0.718770654329147,0.726397243070282,0.71166496901791,0.690957387852162,0.687336387434555,0.694444444444444,0.706657125997664,0.709579503114525,0.719322974472808,0.718645948945616,0.72,0.716332378223496,0.718655517762661,0.708092485549133,0.706944444444444,0.707121364092277,0.719239962439177,0.725806451612903,0.726010101010101,0.730712497765063,0.717118891814451,0.722287735849057,0.723529411764706,0.710227272727273,0.73469387755102,0.724503090208239,0.718560975114684,0.718954248366013,0.728279719683293,0.728412256267409,0.729967948717949,0.733024691358025,0.758445945945946,0.76271186440678,0.772664835164835,0.758445945945946,0.760649087221095,0.758445945945946,0.766767857634776,0.758445945945946,0.759874568717654,0.768048439683279,0.793333333333333,0.804020100502513,0.796943231441048,0.797883810976092,0.78946579890451,0.79783849307811,0.793216630196937,0.808868501529052,0.801005747126437,0.788206658647845,0.790840970438672,0.813288208836758,0.822368421052632
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",15,,,,,,,,,,,,1.07973267719374,0.914164169214572,0.868776303571382,0.867816041772174,0.876740421587554,0.903334208626972,0.903497409326425,0.874343705188195,0.910239694568389,0.898279583213792,0.903508771929825,0.898770104068117,0.9171388101983,0.908256880733945,0.913793103448276,0.905663129973475,0.919117647058823,0.9375,0.930321535991639,0.930521091811414,0.918390470263542,0.912831453825053,0.954131652661064,0.949238578680203,0.951287246415459,0.949255463545944,0.955882352941177,0.963391136801541,0.945817490494297,0.954512637959627,0.945537674952453,0.98343685300207,0.986648865153538,0.982267202453639,0.984782608695652,0.992857142857143,0.991112043196238,1.01100191195559,0.99866844207723,1,0.991730981256891,0.997600959616154,1.00709939148073,1.03765608335477,1.0188679245283,1.03233438485804,1,0.984782608695652,1.01532567049808,1.00154083204931,1.01344249384538,1.03734439834025,1.02736983858347,1.0232181425486,1.03618322035327,1.0642589475783,1.0592390450526,1.05527638190955,1.06615636960087,1.05726872246696,1.06508875739645,1.07620709714951,1.07861705995395
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",16,,,,,,,,,,,,,,,,,,,,2.3111190926276,2.43801652892562,2.50501002004008,2.45318352059925,2.45386448757235,2.37008426966292,2.42321855839689,2.5190516511431,2.63991552270327,2.353515625,2.48670377241806,2.5,2.47340754483612,2.52424117016211,2.6875,2.50709677419355,2.51903553299492,2.59316255534472,2.5922155558454,2.52916666666667,2.41007194244604,2.30764081360129,2.26086956521739,2.5,2.51182965299685,2.59090909090909,2.34375,2.37399561723886,2.5,2.55924170616114,2.5360251450677,2.54911616161616,2.70952395428016,2.63991552270327,3.08775731310943,3.08775731310943,3.05965370018975,2.747299729973,2.58189655172414,2.50908385093168,2.46052288609438,2.64446107260992,2.7,2.7297565822156,2.72467418245782,2.80952380952381,2.72727272727273,2.92058823529412,2.88164435946463,2.98484848484848,2.91666666666667,3.05263157894737,2.89957983193277,2.99285714285714,2.92047531992687
"Williamsburg","New York","NY","New York","Kings",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91666666666667,3.96319310465786,3.86930352536543,4,3.92079067121729,3.9,3.88239912074109,4.03605766598408,4.26086956521739,4.0946348733234,3.8860103626943,4.0197461212976,4.17574832897414,3.93307086614173,3.995,4.07407407407407,4.13333333333333,4.12280701754386,4.1875,4.15833333333333,4.15833333333333,4.17411762076134,4.08333333333333,3.995,4.00888888888889,4.25,4.26086956521739,4,4.00616332819723,4.12535014005602
"East Side","El Paso","TX","El Paso","El Paso",18,,,,,,,,,,,,,,0.738461778422473,0.74839629365645,0.738824363897177,0.748752079866889,0.726232394366197,0.733024691358025,0.745232773132434,0.756859712436272,0.745237164382548,0.768156424581006,0.758197378509002,0.735827096470034,0.742896879308806,0.742115027829313,0.75324916399742,0.749779541446208,0.747143339850873,0.761534054300144,0.75821398483572,0.743747840646344,0.738962928371291,0.737031094173951,0.732217573221757,0.733808782389943,0.736632536973834,0.740574506283663,0.748283284739373,0.75,0.752717086834734,0.7360392038611,0.737705148065827,0.7243195785777,0.717477552140351,0.725690933602966,0.72463768115942,0.721774193548387,0.729613733905579,0.728155339805825,0.741608118657299,0.741357419012444,0.741839762611276,0.720902166076299,0.717043574186431,0.706778770362585,0.706486833654464,0.717043574186431,0.717213114754098,0.72992700729927,0.739227340267459,0.745068204871993,0.726434693089057,0.730347781029017,0.722477267789957,0.726187183944374,0.738636363636364,0.746753246753247,0.738125802310655,0.736043722400916,0.743091859596714,0.738345966668306,0.733418367346939
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",19,1.14487010127697,1.02040816326531,1.01423633969717,0.934278350515464,0.931202110208195,0.943336062267151,0.992537313432836,0.964831617384575,1.01608187134503,1.06870229007634,1.01372760593293,0.994773225425729,0.987978243614625,0.966792940893767,0.967861164793496,0.98116169544741,0.976637496476892,0.9375,0.945378151260504,0.946156348763711,0.932504440497336,0.923005565862709,0.939306358381503,0.961538461538462,0.946969696969697,0.926609827838407,0.958903397513203,0.95,0.955176093916756,0.936524453694069,0.932504440497336,0.936905274356848,0.940611961945653,0.922323125193336,0.944476257369834,0.950545587769328,0.965250965250965,0.958066796342344,0.950292397660819,0.953905249679898,0.955204216073781,0.952924337559945,0.961538461538462,0.967306384560439,0.99459731606587,0.987361769352291,0.983606557377049,0.974283225589791,0.972027972027972,0.961538461538462,0.975499092558984,1.02040816326531,1.02862254025045,1.02739726027397,1.03295310519645,1.01894272009122,1.0148849797023,1.04368670545141,1.04952141487542,1.04116672030898,1.05273301981343,1.087652396593,1.09503275452999,1.10581779331779,1.0989010989011,1.07804064883255,1.09436178543461,1.09799291617473,1.11713454792577,1.11028867505551,1.10925925925926,1.12170026942754,1.11262209637131,1.14468864468864
"Alhambra","Phoenix","AZ","Phoenix","Maricopa",20,,,,,,0.683129460101063,0.652610441767068,0.658579595816675,0.663047448135306,0.669173404193441,0.696597222222222,0.682320971867008,0.679347826086957,0.658031593894214,0.679895687237027,0.682382133995037,0.671487603305785,0.67412513774769,0.680136054421769,0.668269230769231,0.645352781546811,0.638000009370783,0.640512820512821,0.682382133995037,0.66625,0.661423841059603,0.682382133995037,0.678571428571429,0.675747011952191,0.688073394495413,0.685483870967742,0.669818754925138,0.667735042735043,0.651731601731602,0.657108721624851,0.66,0.665780141843972,0.670731707317073,0.668733273862623,0.656565656565657,0.65864833906071,0.677521008403361,0.661004431314623,0.681398530331457,0.671487603305785,0.665266106442577,0.655365090099917,0.659229208924949,0.660497790253225,0.669984686064318,0.671815496947889,0.669772859638905,0.696258706467662,0.694444444444444,0.702330967860923,0.702824133504493,0.700354609929078,0.707274011299435,0.694444444444444,0.702028081123245,0.736,0.737054972205065,0.728884830447331,0.736764262411931,0.732323232323232,0.736055555555556,0.750523205178756,0.743803827751196,0.752087847444616,0.752011192724729,0.803571428571429,0.765696784073507,0.783475783475784,0.805030725088865
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",21,,,,,,,,,,,,,0.690651017576318,0.718585171710172,0.668270958558533,0.669914738124239,0.646550324675325,0.658815748378681,0.649645504171845,0.637335526315789,0.7,0.710463733650416,0.694080860965678,0.693717277486911,0.704746937459704,0.708333333333333,0.723689023376451,0.724137931034483,0.707269155206287,0.710253165060754,0.710382513661202,0.731538790626558,0.707269155206287,0.707269155206287,0.707269155206287,0.696055684454756,0.701530612244898,0.695322376738306,0.697452229299363,0.704680833109751,0.683615808152614,0.692660387811634,0.68762278978389,0.686813186813187,0.691754288876591,0.694444444444444,0.672659266409266,0.706141868512111,0.698924731182796,0.709342560553633,0.708980418636057,0.730228821601104,0.734751415156435,0.738565112008107,0.747487823331915,0.74812030075188,0.748312733285595,0.753110674525213,0.750539956803456,0.749875656635166,0.774260151410874,0.749316326381587,0.712896953985742,0.729166666666667,0.697445972495088,0.736213757816941,0.730637578835096,0.722727272727273,0.747932545552026,0.772535307206757,0.778050778050778,0.793933987511151,0.782539191419142,0.749836280288147
"Harlem","New York","NY","New York","New York",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80178720735786,2.89825532862151,2.83055555555556,2.80178720735786,2.77777777777778,2.77046783625731,2.81414112115291,2.81929347826087,2.81929347826087,3.03863712353077,3.05005783175408,3.04730142912146,2.97062750333778,2.89825532862151,2.96395559175652,3.00256081946223,3.00256081946223,3.03863712353077,3.07589743589744,3.00256081946223,3.07589743589744,3.04316995050756,3.00128040973111,3,2.97619047619048,2.97062750333778,3.07692307692308,3.13235294117647,2.98855367793241,3.07068366164542
"Roosevelt","Fresno","CA","Fresno","Fresno",23,,,,,,,,,,,,,,,,,,,,,,,,,0.76356072933152,0.765934499761702,0.802752293577982,0.807715600775194,0.783606557377049,0.807291666666667,0.831353919239905,0.820707070707071,0.811943425877423,0.807291666666667,0.794761690879617,0.774198457792208,0.804455445544555,0.807291666666667,0.800459752590544,0.786163522012579,0.797713447171825,0.800887331059745,0.809716599190283,0.795,0.801282051282051,0.779846556886228,0.75,0.771992631614043,0.78215527230591,0.773302440731309,0.775990735975296,0.775650695470988,0.782657657657658,0.797018348623853,0.813830359450941,0.822017458777886,0.80525283347864,0.808457711442786,0.820707070707071,0.83539603960396,0.820707070707071,0.820707070707071,0.808457711442786,0.809790848768902,0.806003584229391,0.812281086406921,0.820707070707071,0.801282051282051,0.799517291066282,0.794117647058823,0.800350327966607,0.796009174311927,0.803571428571429,0.829383886255924
"East Harlem","New York","NY","New York","New York",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39024390243902,4.73551136363636,4.07916666666667,4.30646417445483,4.45062586926286,4.27959501557632,4.03846153846154,3.77777777777778,4.33333333333333,4.09910714285714,4.46927374301676,4.38211382113821,4.33333333333333,4.31398440269408,4.80520833333333,4.45062586926286,4.24719161868573,4.52646239554318,4.52646239554318,4.45248442683633,4.45062586926286,4.45062586926286,4.3613707165109,4.32494004796163,4.45062586926286,4.45062586926286,4.46927374301676,4.46180836371328,4.4543429844098,4.65288035450517,4.79214834851936
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",25,1.16666666666667,1.12866817155756,1.10465061817443,1.06336805555556,1.07184594165242,1.10998990918264,1.12855761375194,1.143211278373,1.15849427846528,1.21049092131809,1.23920390536988,1.21765601217656,1.1341543640687,1.13001067972113,1.11445645532466,1.10514682664983,1.09038737446198,1.08900081406191,1.11295292767291,1.11260031745978,1.1476249802168,1.15562403697997,1.20552628052777,1.1783189316575,1.17889044491966,1.14731528223956,1.13117689746436,1.10935023771791,1.09746355437571,1.10794101892632,1.10954564906857,1.11524163568773,1.12007168458781,1.11524163568773,1.13376619422633,1.13987843409423,1.14206896899369,1.14728460831619,1.13224637681159,1.11216172182304,1.08823529411765,1.07954490299677,1.06284475965327,1.07836680935133,1.09375,1.09375,1.09797957247307,1.08616593379565,1.09847820430035,1.08978529603123,1.0814606741573,1.10236220472441,1.10083663584324,1.09856490517445,1.10236220472441,1.11111111111111,1.11111111111111,1.11629747202614,1.11953773925605,1.13479911749946,1.19518592536865,1.20677497266233,1.23813454395378,1.2240318262425,1.23813454395378,1.24061860984411,1.21457489878543,1.22358175750834,1.26774709921956,1.30293214906562,1.32920948124591,1.29376811139357,1.29083610188261,1.30293214906562
"Enterprise","Las Vegas","NV","Las Vegas","Clark",26,,0.786065314975222,0.71255527570724,0.733579208373896,0.739155251141553,0.744167337087691,0.763142809866563,0.744671097868439,0.732558507455817,0.710900473933649,0.710732054015636,0.730240549828179,0.725813854178723,0.741399762752076,0.730536711759098,0.732421875,0.723860589812332,0.725058248588996,0.724021827470103,0.728786033292732,0.718334663879874,0.712643758309393,0.70694087403599,0.707547169811321,0.709219858156028,0.718108980480538,0.718050386089662,0.709438618136953,0.706613906161673,0.706777390098831,0.705166199045109,0.702691280307842,0.69622537734593,0.71078431372549,0.708883670253934,0.704124170309212,0.708344515052939,0.707338638373121,0.703463203463203,0.705017244907636,0.703599212484223,0.702667002239468,0.697050938337802,0.695288302922992,0.697010317653749,0.693188667872212,0.693101225016119,0.697199533255543,0.692736492792215,0.701136978884678,0.706613906161673,0.712435233160622,0.71169246283869,0.712315048135944,0.710059171597633,0.707123619643263,0.696547546941248,0.699226985242446,0.699226985242446,0.701978302488832,0.711997076461483,0.710690306530833,0.729412790625247,0.730688935281837,0.730543200224673,0.736111111111111,0.72948850938037,0.721292556260819,0.721292556260819,0.727939173574785,0.726552179656539,0.728205653544161,0.730282375851996,0.753732568821794
